millis,lat,lon,sat,alt,data,hora,altp,p,ax,ay,az,gx,gy,gz,pqd
407978,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:53,0.33,1026.53,0.68,9.58,-0.62,-0.02,-0.01,0.03,0
408229,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:53,0.51,1026.51,0.69,9.54,-0.51,-0.02,-0.01,0.03,0
408472,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:53,0.23,1026.54,0.64,9.54,-0.47,-0.02,-0.01,0.03,0
408831,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:53,0.30,1026.54,0.65,9.56,-0.51,-0.02,-0.01,0.03,0
409070,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:54,0.47,1026.51,0.62,9.56,-0.62,-0.02,-0.02,0.03,0
409312,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:54,0.46,1026.52,0.63,9.51,-0.59,-0.02,-0.01,0.02,0
409558,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:54,0.49,1026.51,0.61,9.54,-0.55,-0.02,-0.01,0.03,0
409802,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:54,0.51,1026.51,0.64,9.56,-0.57,-0.03,-0.01,0.03,0
410045,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:55,0.38,1026.53,0.65,9.63,-0.63,-0.02,-0.01,0.03,0
410291,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:55,0.39,1026.52,0.58,9.61,-0.52,-0.02,-0.00,0.03,0
410537,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:55,0.46,1026.52,0.67,9.57,-0.55,-0.02,-0.03,0.03,0
410783,-22.590940,-42.764543,12,12.90,2025/6/2,13:36:55,0.51,1026.51,0.61,9.54,-0.56,-0.02,-0.01,0.03,0
411032,-22.590940,-42.764543,12,13.00,2025/6/2,13:36:56,0.31,1026.53,0.63,9.60,-0.60,-0.03,-0.02,0.03,0
411288,-22.590940,-42.764543,12,13.00,2025/6/2,13:36:56,0.61,1026.50,0.64,9.56,-0.46,-0.02,-0.00,0.03,0
411541,-22.590940,-42.764543,12,13.00,2025/6/2,13:36:56,0.41,1026.52,0.66,9.53,-0.57,-0.02,-0.00,0.03,0
411793,-22.590940,-42.764543,12,13.00,2025/6/2,13:36:56,0.42,1026.52,0.63,9.56,-0.53,-0.02,-0.01,0.03,0
412044,-22.590940,-42.764543,12,13.00,2025/6/2,13:36:57,0.50,1026.50,0.66,9.57,-0.57,-0.02,-0.02,0.03,0
412299,-22.590940,-42.764543,12,13.00,2025/6/2,13:36:57,0.63,1026.50,0.62,9.57,-0.43,-0.02,-0.01,0.03,0
412555,-22.590940,-42.764543,12,13.00,2025/6/2,13:36:57,0.39,1026.52,0.65,9.60,-0.57,-0.02,-0.01,0.03,0
412912,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:58,0.54,1026.51,0.65,9.55,-0.58,-0.02,-0.01,0.03,0
413165,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:58,0.31,1026.53,0.67,9.54,-0.55,-0.02,-0.02,0.03,0
413417,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:58,0.27,1026.54,0.67,9.53,-0.59,-0.02,-0.01,0.03,0
413707,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:58,0.26,1026.54,0.64,9.56,-0.55,-0.02,-0.01,0.03,0
413941,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:59,0.18,1026.55,0.65,9.59,-0.57,-0.02,-0.01,0.03,0
414176,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:59,0.41,1026.52,0.68,9.59,-0.53,-0.02,-0.01,0.03,0
414413,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:59,0.28,1026.54,0.66,9.55,-0.55,-0.02,-0.01,0.03,0
414647,-22.590940,-42.764544,12,13.00,2025/6/2,13:36:59,0.25,1026.54,0.64,9.59,-0.56,-0.02,-0.01,0.03,0
414879,-22.590939,-42.764544,12,13.00,2025/6/2,13:37:0,0.28,1026.54,0.59,9.59,-0.55,-0.02,-0.01,0.03,0
415110,-22.590939,-42.764544,12,13.00,2025/6/2,13:37:0,0.34,1026.53,0.55,9.64,-0.56,-0.03,-0.01,0.03,0
415352,-22.590939,-42.764544,12,13.00,2025/6/2,13:37:0,0.43,1026.52,0.62,9.59,-0.44,-0.03,-0.01,0.03,0
415591,-22.590939,-42.764544,12,13.00,2025/6/2,13:37:0,0.25,1026.53,0.67,9.57,-0.55,-0.02,-0.02,0.03,0
415825,-22.590939,-42.764544,12,13.00,2025/6/2,13:37:0,0.28,1026.54,0.64,9.56,-0.64,-0.03,-0.01,0.03,0
416058,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:1,0.11,1026.56,0.62,9.65,-0.59,-0.03,-0.01,0.03,0
416303,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:1,0.16,1026.55,0.69,9.57,-0.52,-0.02,0.00,0.03,0
416540,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:1,0.38,1026.53,0.68,9.60,-0.46,-0.02,-0.01,0.03,0
416883,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:2,0.21,1026.55,0.63,9.61,-0.58,-0.02,-0.02,0.03,0
417120,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:2,0.35,1026.53,0.64,9.57,-0.60,-0.02,-0.01,0.03,0
417359,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:2,0.54,1026.54,0.65,9.54,-0.65,-0.02,-0.02,0.03,0
417594,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:2,0.41,1026.52,0.63,9.63,-0.54,-0.02,-0.01,0.03,0
417828,-22.590939,-42.764544,12,13.10,2025/6/2,13:37:2,0.35,1026.53,0.62,9.58,-0.59,-0.02,-0.02,0.03,0
418063,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:3,0.38,1026.53,0.62,9.51,-0.61,-0.02,-0.01,0.03,0
418308,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:3,0.50,1026.51,0.53,9.55,-0.52,-0.02,-0.02,0.03,0
418555,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:3,0.23,1026.54,0.63,9.58,-0.57,-0.02,-0.01,0.03,0
418801,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:3,0.29,1026.54,0.63,9.60,-0.57,-0.03,-0.01,0.03,0
419045,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:4,0.49,1026.51,0.62,9.57,-0.55,-0.02,-0.01,0.03,0
419297,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:4,0.03,1026.57,0.66,9.62,-0.54,-0.03,-0.01,0.03,0
419549,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:4,0.16,1026.55,0.57,9.54,-0.59,-0.02,-0.01,0.03,0
419795,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:4,0.38,1026.53,0.71,9.61,-0.59,-0.02,-0.01,0.03,0
420044,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:5,0.14,1026.55,0.65,9.60,-0.48,-0.02,-0.01,0.03,0
420296,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:5,0.34,1026.53,0.61,9.58,-0.55,-0.02,-0.01,0.03,0
420554,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:5,0.15,1026.55,0.68,9.60,-0.53,-0.02,-0.01,0.03,0
420910,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:6,0.07,1026.56,0.62,9.56,-0.63,-0.02,-0.01,0.03,0
421155,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:6,0.14,1026.56,0.67,9.60,-0.64,-0.02,-0.02,0.03,0
421403,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:6,0.40,1026.52,0.65,9.51,-0.59,-0.02,-0.01,0.03,0
421656,-22.590940,-42.764544,12,13.10,2025/6/2,13:37:6,0.25,1026.54,0.66,9.59,-0.57,-0.02,-0.01,0.03,0
421904,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:7,0.25,1026.54,0.65,9.59,-0.51,-0.02,-0.01,0.03,0
422155,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:7,0.18,1026.55,0.71,9.60,-0.58,-0.02,-0.01,0.03,0
422408,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:7,0.31,1026.53,0.68,9.56,-0.55,-0.02,-0.01,0.03,0
422659,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:7,0.19,1026.55,0.67,9.59,-0.54,-0.02,-0.01,0.03,0
422908,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:8,0.22,1026.54,0.67,9.61,-0.53,-0.02,-0.01,0.03,0
423155,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:8,0.23,1026.54,0.59,9.53,-0.52,-0.02,-0.01,0.03,0
423446,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:8,0.39,1026.52,0.61,9.61,-0.58,-0.02,-0.01,0.03,0
423685,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:8,0.35,1026.53,0.69,9.60,-0.52,-0.02,-0.01,0.03,0
423919,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:9,0.09,1026.56,0.66,9.60,-0.54,-0.03,-0.01,0.03,0
424154,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:9,0.12,1026.56,0.69,9.61,-0.59,-0.02,-0.01,0.03,0
424392,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:9,0.16,1026.55,0.64,9.57,-0.54,-0.02,-0.01,0.03,0
424636,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:9,0.12,1026.56,0.63,9.56,-0.59,-0.02,-0.01,0.03,0
424976,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:10,0.09,1026.56,0.61,9.58,-0.52,-0.02,-0.01,0.03,0
425205,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:10,0.22,1026.55,0.66,9.60,-0.55,-0.02,-0.01,0.03,0
425435,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:10,0.23,1026.54,0.64,9.59,-0.54,-0.02,-0.01,0.03,0
425673,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:10,0.14,1026.56,0.65,9.57,-0.55,-0.02,-0.01,0.03,0
425911,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:11,0.57,1026.50,0.55,9.59,-0.56,-0.02,-0.01,0.03,0
426149,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:11,0.29,1026.52,0.64,9.54,-0.44,-0.02,-0.01,0.03,0
426386,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:11,0.05,1026.57,0.64,9.62,-0.58,-0.02,-0.01,0.03,0
426625,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:11,0.12,1026.56,0.68,9.60,-0.52,-0.02,-0.02,0.03,0
426859,-22.590940,-42.764543,12,13.00,2025/6/2,13:37:12,0.18,1026.55,0.64,9.61,-0.56,-0.02,-0.01,0.03,0
427102,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:12,0.15,1026.55,0.63,9.61,-0.56,-0.02,-0.01,0.03,0
427349,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:12,0.19,1026.55,0.61,9.55,-0.58,-0.02,-0.01,0.03,0
427593,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:12,0.17,1026.55,0.69,9.55,-0.55,-0.02,-0.01,0.03,0
427838,-22.590940,-42.764543,12,13.10,2025/6/2,13:37:12,-0.02,1026.57,0.62,9.60,-0.51,-0.03,-0.01,0.03,0
428084,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:13,0.46,1026.52,0.58,9.56,-0.59,-0.02,-0.01,0.03,0
428336,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:13,0.22,1026.54,0.66,9.56,-0.56,-0.02,-0.01,0.03,0
428588,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:13,-0.09,1026.58,0.57,9.63,-0.53,-0.02,-0.01,0.03,0
428942,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:14,0.14,1026.55,0.59,9.56,-0.54,-0.02,-0.01,0.03,0
429186,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:14,0.28,1026.54,0.66,9.62,-0.49,-0.02,-0.01,0.03,0
429429,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:14,0.35,1026.53,0.71,9.60,-0.53,-0.02,-0.01,0.03,0
429667,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:14,0.01,1026.57,0.67,9.59,-0.57,-0.02,-0.01,0.03,0
429916,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:15,0.39,1026.52,0.60,9.61,-0.55,-0.02,-0.01,0.03,0
430166,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:15,0.35,1026.53,0.67,9.53,-0.52,-0.02,-0.01,0.03,0
430409,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:15,0.32,1026.53,0.59,9.58,-0.48,-0.02,-0.01,0.03,0
430658,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:15,0.13,1026.56,0.58,9.62,-0.51,-0.03,-0.02,0.03,0
430904,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:16,0.21,1026.55,0.63,9.61,-0.60,-0.02,-0.01,0.03,0
431161,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:16,0.03,1026.57,0.68,9.57,-0.58,-0.02,-0.02,0.03,0
431414,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:16,0.44,1026.52,0.65,9.65,-0.55,-0.02,-0.01,0.03,0
431665,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:16,0.38,1026.53,0.61,9.61,-0.52,-0.03,-0.01,0.03,0
431922,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:17,0.57,1026.50,0.62,9.57,-0.57,-0.03,-0.01,0.03,0
432183,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:17,0.20,1026.55,0.63,9.58,-0.49,-0.02,-0.01,0.03,0
432440,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:17,0.31,1026.53,0.61,9.54,-0.58,-0.02,-0.01,0.03,0
432695,-22.590940,-42.764542,12,13.10,2025/6/2,13:37:17,0.36,1026.53,0.67,9.59,-0.56,-0.03,-0.01,0.03,0
433056,-22.590940,-42.764542,12,13.00,2025/6/2,13:37:18,0.23,1026.54,0.67,9.60,-0.65,-0.02,-0.01,0.03,0
433305,-22.590940,-42.764542,12,13.00,2025/6/2,13:37:18,0.14,1026.55,0.70,9.57,-0.53,-0.02,-0.01,0.03,0
433599,-22.590940,-42.764542,12,13.00,2025/6/2,13:37:18,0.31,1026.53,0.63,9.63,-0.55,-0.02,-0.01,0.03,0
433826,-22.590940,-42.764542,12,13.00,2025/6/2,13:37:18,0.33,1026.53,0.65,9.57,-0.58,-0.02,-0.01,0.03,0
434056,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:19,0.37,1026.53,0.60,9.57,-0.50,-0.02,-0.01,0.03,0
434291,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:19,0.40,1026.52,0.68,9.54,-0.55,-0.02,-0.02,0.03,0
434526,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:19,0.07,1026.56,0.62,9.56,-0.56,-0.02,-0.02,0.03,0
434756,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:19,0.21,1026.55,0.66,9.53,-0.50,-0.03,-0.01,0.03,0
434988,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:20,0.33,1026.53,0.68,9.51,-0.56,-0.02,-0.01,0.03,0
435225,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:20,0.29,1026.54,0.60,9.55,-0.58,-0.02,-0.01,0.03,0
435467,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:20,0.44,1026.52,0.69,9.57,-0.58,-0.02,-0.01,0.03,0
435705,-22.590940,-42.764542,12,12.90,2025/6/2,13:37:20,0.43,1026.52,0.61,9.56,-0.47,-0.02,-0.01,0.03,0
435942,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:21,0.34,1026.53,0.64,9.60,-0.55,-0.02,-0.01,0.03,0
436183,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:21,0.62,1026.50,0.64,9.55,-0.56,-0.02,-0.01,0.03,0
436433,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:21,0.40,1026.52,0.61,9.60,-0.59,-0.02,-0.01,0.03,0
436676,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:21,0.51,1026.51,0.60,9.59,-0.55,-0.02,-0.01,0.03,0
437022,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:22,0.27,1026.54,0.70,9.58,-0.54,-0.02,-0.01,0.03,0
437255,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:22,0.30,1026.54,0.66,9.57,-0.55,-0.02,-0.01,0.03,0
437493,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:22,0.39,1026.52,0.64,9.55,-0.57,-0.03,-0.01,0.03,0
437732,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:22,0.30,1026.54,0.64,9.53,-0.62,-0.03,-0.01,0.03,0
437969,-22.590940,-42.764541,12,12.90,2025/6/2,13:37:23,0.15,1026.55,0.70,9.55,-0.69,-0.02,-0.01,0.03,0
438207,-22.590940,-42.764541,12,12.80,2025/6/2,13:37:23,0.12,1026.56,0.64,9.56,-0.52,-0.02,-0.01,0.03,0
438456,-22.590940,-42.764541,12,12.80,2025/6/2,13:37:23,0.25,1026.54,0.71,9.59,-0.54,-0.02,-0.01,0.03,0
438700,-22.590940,-42.764541,12,12.80,2025/6/2,13:37:23,0.30,1026.53,0.67,9.55,-0.55,-0.02,-0.01,0.03,0
438948,-22.590941,-42.764541,12,12.80,2025/6/2,13:37:24,0.21,1026.55,0.62,9.58,-0.56,-0.02,-0.01,0.03,0
439191,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:24,0.18,1026.55,0.63,9.56,-0.70,-0.02,-0.01,0.03,0
439443,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:24,-0.06,1026.58,0.68,9.53,-0.50,-0.02,-0.01,0.03,0
439693,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:24,0.29,1026.54,0.60,9.55,-0.54,-0.02,-0.02,0.03,0
439936,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:25,0.10,1026.56,0.61,9.51,-0.48,-0.02,-0.02,0.03,0
440189,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:25,0.27,1026.54,0.66,9.55,-0.56,-0.02,-0.01,0.03,0
440446,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:25,0.16,1026.55,0.60,9.58,-0.57,-0.02,-0.01,0.03,0
440712,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:25,0.19,1026.55,0.68,9.56,-0.58,-0.02,-0.01,0.03,0
441067,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:26,-0.07,1026.58,0.64,9.55,-0.51,-0.02,-0.01,0.03,0
441315,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:26,0.18,1026.55,0.62,9.59,-0.60,-0.02,-0.01,0.03,0
441563,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:26,0.29,1026.54,0.62,9.60,-0.51,-0.02,-0.01,0.03,0
441808,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:26,-0.01,1026.57,0.63,9.57,-0.59,-0.02,-0.01,0.03,0
442061,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:27,0.26,1026.54,0.65,9.63,-0.53,-0.02,-0.01,0.03,0
442313,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:27,0.29,1026.54,0.68,9.54,-0.52,-0.02,-0.01,0.03,0
442565,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:27,0.26,1026.54,0.58,9.56,-0.54,-0.03,-0.01,0.03,0
442826,-22.590941,-42.764541,12,12.70,2025/6/2,13:37:27,0.35,1026.53,0.61,9.59,-0.46,-0.02,-0.01,0.03,0
443076,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:28,0.21,1026.55,0.71,9.57,-0.45,-0.02,-0.01,0.03,0
443367,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:28,0.38,1026.53,0.63,9.54,-0.48,-0.02,-0.01,0.03,0
443604,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:28,0.29,1026.54,0.66,9.56,-0.51,-0.02,-0.01,0.03,0
443837,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:28,0.17,1026.55,0.60,9.56,-0.61,-0.02,-0.01,0.03,0
444078,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:29,0.26,1026.54,0.66,9.57,-0.65,-0.02,-0.01,0.03,0
444321,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:29,0.40,1026.52,0.62,9.59,-0.58,-0.02,-0.01,0.03,0
444560,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:29,0.40,1026.52,0.60,9.53,-0.52,-0.02,-0.01,0.03,0
444796,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:29,0.32,1026.53,0.64,9.57,-0.61,-0.02,-0.01,0.03,0
445150,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:30,0.13,1026.56,0.67,9.57,-0.52,-0.02,-0.01,0.03,0
445383,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:30,0.23,1026.54,0.68,9.58,-0.45,-0.02,-0.01,0.03,0
445614,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:30,0.54,1026.51,0.66,9.57,-0.62,-0.02,-0.01,0.03,0
445845,-22.590941,-42.764540,12,12.70,2025/6/2,13:37:30,0.35,1026.53,0.63,9.53,-0.59,-0.02,-0.01,0.03,0
446078,-22.590941,-42.764540,12,12.60,2025/6/2,13:37:31,0.25,1026.54,0.61,9.56,-0.54,-0.02,-0.01,0.03,0
446316,-22.590941,-42.764540,12,12.60,2025/6/2,13:37:31,0.34,1026.53,0.70,9.62,-0.51,-0.02,-0.02,0.03,0
446558,-22.590941,-42.764540,12,12.60,2025/6/2,13:37:31,0.39,1026.54,0.65,9.60,-0.55,-0.02,-0.01,0.03,0
446794,-22.590941,-42.764540,12,12.60,2025/6/2,13:37:31,0.19,1026.55,0.67,9.54,-0.51,-0.02,-0.01,0.03,0
447039,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:32,0.04,1026.57,0.67,9.59,-0.45,-0.02,-0.01,0.03,0
447289,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:32,0.09,1026.56,0.64,9.53,-0.55,-0.03,-0.01,0.03,0
447533,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:32,0.05,1026.57,0.62,9.54,-0.62,-0.02,-0.01,0.03,0
447780,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:32,0.36,1026.53,0.65,9.58,-0.41,-0.02,-0.01,0.03,0
448022,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:33,0.34,1026.53,0.68,9.55,-0.51,-0.02,-0.01,0.03,0
448272,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:33,-0.07,1026.58,0.67,9.54,-0.49,-0.02,-0.01,0.03,0
448524,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:33,0.25,1026.54,0.64,9.62,-0.59,-0.02,-0.01,0.03,0
448768,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:33,0.32,1026.53,0.64,9.60,-0.45,-0.02,-0.01,0.03,0
449122,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:34,-0.12,1026.59,0.60,9.60,-0.62,-0.02,-0.01,0.03,0
449374,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:34,0.21,1026.55,0.62,9.56,-0.65,-0.02,-0.01,0.02,0
449618,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:34,0.11,1026.56,0.66,9.62,-0.58,-0.02,-0.01,0.03,0
449865,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:35,0.28,1026.54,0.70,9.58,-0.53,-0.02,-0.01,0.03,0
450109,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:35,0.30,1026.54,0.62,9.63,-0.55,-0.02,-0.01,0.03,0
450352,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:35,0.09,1026.56,0.65,9.57,-0.57,-0.02,-0.01,0.03,0
450602,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:35,0.19,1026.55,0.63,9.55,-0.51,-0.02,-0.01,0.03,0
450847,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:35,0.17,1026.55,0.65,9.58,-0.51,-0.02,-0.02,0.03,0
451098,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:36,0.40,1026.52,0.70,9.61,-0.57,-0.02,-0.01,0.03,0
451349,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:36,-0.14,1026.59,0.60,9.57,-0.55,-0.03,-0.01,0.03,0
451608,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:36,-0.03,1026.58,0.62,9.58,-0.51,-0.02,-0.01,0.03,0
451862,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:37,0.22,1026.54,0.60,9.60,-0.55,-0.02,-0.01,0.03,0
452116,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:37,0.02,1026.57,0.65,9.58,-0.57,-0.02,-0.01,0.03,0
452375,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:37,0.14,1026.56,0.62,9.59,-0.51,-0.02,-0.01,0.03,0
452634,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:37,0.36,1026.53,0.68,9.54,-0.63,-0.02,-0.01,0.03,0
452887,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:38,0.07,1026.56,0.63,9.62,-0.58,-0.02,-0.01,0.03,0
453288,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:38,0.20,1026.55,0.67,9.50,-0.53,-0.02,-0.01,0.03,0
453515,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:38,0.34,1026.56,0.66,9.56,-0.55,-0.02,-0.01,0.03,0
453748,-22.590941,-42.764539,12,12.60,2025/6/2,13:37:38,0.11,1026.56,0.59,9.58,-0.50,-0.03,-0.01,0.03,0
453975,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:39,0.32,1026.53,0.63,9.62,-0.57,-0.02,-0.01,0.03,0
454208,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:39,0.23,1026.54,0.63,9.58,-0.61,-0.02,-0.01,0.03,0
454443,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:39,0.23,1026.54,0.62,9.53,-0.50,-0.02,-0.01,0.03,0
454682,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:39,0.20,1026.55,0.61,9.59,-0.59,-0.02,-0.01,0.03,0
454917,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:40,0.05,1026.57,0.69,9.58,-0.57,-0.02,-0.01,0.03,0
455155,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:40,0.11,1026.56,0.63,9.65,-0.56,-0.02,-0.01,0.03,0
455392,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:40,0.15,1026.55,0.67,9.59,-0.58,-0.02,-0.01,0.03,0
455636,-22.590941,-42.764538,12,12.50,2025/6/2,13:37:40,-0.10,1026.58,0.65,9.55,-0.53,-0.02,-0.01,0.03,0
455879,-22.590941,-42.764539,12,12.50,2025/6/2,13:37:41,-0.16,1026.59,0.61,9.56,-0.65,-0.02,-0.01,0.03,0
456121,-22.590941,-42.764539,12,12.50,2025/6/2,13:37:41,0.04,1026.57,0.67,9.54,-0.59,-0.02,-0.01,0.03,0
456362,-22.590941,-42.764539,12,12.50,2025/6/2,13:37:41,-0.00,1026.57,0.65,9.57,-0.55,-0.03,-0.01,0.03,0
